transaction_id,amount,transaction_type,timestamp,date,description,from_account_id,to_account_id,suspicious_pattern
TXN0000001074,4534.57,transfer,1763232091,2025-11-15,Online payment,ACC00000073,ACC00000070,
TXN0000001075,5427.39,transfer,1767373201,2026-01-02,Wire transfer,ACC00000137,ACC00000104,
TXN0000001076,46329.87,transfer,1769404892,2026-01-26,Wire transfer,ACC00000037,ACC00000098,
TXN0000001077,40931.1,withdrawal,1764057491,2025-11-25,Debit card purchase,ACC00000108,ACC00000119,
TXN0000001078,891.24,transfer,1768399811,2026-01-14,ACH transfer,ACC00000059,ACC00000080,
TXN0000001079,7583.52,withdrawal,1764049958,2025-11-25,ACH transfer,ACC00000020,ACC00000063,
TXN0000001080,27401.23,transfer,1769587275,2026-01-28,Online payment,ACC00000109,ACC00000132,
TXN0000001081,16.81,transfer,1767380490,2026-01-02,Debit card purchase,ACC00000032,ACC00000105,
TXN0000001082,46420.65,deposit,1767146573,2025-12-31,Debit card purchase,ACC00000089,ACC00000063,
TXN0000001083,340.52,withdrawal,1763186537,2025-11-15,Wire transfer,ACC00000115,ACC00000044,
TXN0000001084,2402.25,withdrawal,1769367790,2026-01-25,Online payment,ACC00000132,ACC00000091,
TXN0000001085,152.13,transfer,1767566069,2026-01-04,ATM withdrawal,ACC00000064,ACC00000031,
TXN0000001086,465.26,transfer,1769100964,2026-01-22,ATM withdrawal,ACC00000056,ACC00000080,
TXN0000001087,12.89,transfer,1761867262,2025-10-31,Wire transfer,ACC00000015,ACC00000093,
TXN0000001088,13889.5,deposit,1765826523,2025-12-15,ATM withdrawal,ACC00000103,ACC00000091,
TXN0000001089,3962.51,withdrawal,1764901492,2025-12-05,Check deposit,ACC00000032,ACC00000126,
TXN0000001090,49521.62,deposit,1768354025,2026-01-14,Wire transfer,ACC00000110,ACC00000047,
TXN0000001091,12.85,deposit,1763301255,2025-11-16,Wire transfer,ACC00000091,ACC00000113,
TXN0000001092,374.52,transfer,1769201752,2026-01-23,Check deposit,ACC00000102,ACC00000109,
TXN0000001093,249.64,withdrawal,1764353508,2025-11-28,Debit card purchase,ACC00000031,ACC00000109,
TXN0000001094,63.77,deposit,1764503063,2025-11-30,Online payment,ACC00000100,ACC00000034,
TXN0000001095,48939.73,withdrawal,1761889614,2025-10-31,Check deposit,ACC00000061,ACC00000014,
TXN0000001096,32792.59,deposit,1765802582,2025-12-15,Check deposit,ACC00000073,ACC00000126,
TXN0000001097,497.19,deposit,1765512172,2025-12-12,Online payment,ACC00000030,ACC00000069,
TXN0000001098,102.45,deposit,1763610873,2025-11-20,ATM withdrawal,ACC00000129,ACC00000047,
TXN0000001099,24183.63,deposit,1763379609,2025-11-17,ATM withdrawal,ACC00000010,ACC00000072,
TXN0000001100,3349.89,deposit,1765140347,2025-12-07,Debit card purchase,ACC00000105,ACC00000136,
TXN0000001101,1711.61,deposit,1767360471,2026-01-02,Check deposit,ACC00000110,ACC00000014,
TXN0000001102,30.04,withdrawal,1764045806,2025-11-25,Debit card purchase,ACC00000013,ACC00000048,
TXN0000001103,4767.48,transfer,1762694428,2025-11-09,ACH transfer,ACC00000026,ACC00000112,
TXN0000001104,38431.94,withdrawal,1765939613,2025-12-17,Wire transfer,ACC00000034,ACC00000086,
TXN0000001105,9786.45,deposit,1767601541,2026-01-05,ACH transfer,ACC00000071,ACC00000054,
TXN0000001106,8369.58,withdrawal,1766640606,2025-12-25,Online payment,ACC00000049,ACC00000051,
TXN0000001107,1191.53,withdrawal,1766107836,2025-12-19,Debit card purchase,ACC00000122,ACC00000052,
TXN0000001108,229.76,transfer,1765581595,2025-12-13,Debit card purchase,ACC00000089,ACC00000095,
TXN0000001109,303.59,deposit,1769259505,2026-01-24,Online payment,ACC00000006,ACC00000044,
TXN0000001110,252.56,transfer,1763114251,2025-11-14,ATM withdrawal,ACC00000049,ACC00000103,
TXN0000001111,5162.02,transfer,1763520854,2025-11-19,ACH transfer,ACC00000100,ACC00000104,
TXN0000001112,256.87,withdrawal,1764131705,2025-11-26,Debit card purchase,ACC00000132,ACC00000117,
TXN0000001113,18132.95,withdrawal,1762979114,2025-11-12,Wire transfer,ACC00000031,ACC00000045,
TXN0000001114,42053.46,transfer,1762730635,2025-11-10,Check deposit,ACC00000070,ACC00000014,
TXN0000001115,29717.38,transfer,1762866145,2025-11-11,Check deposit,ACC00000095,ACC00000084,
TXN0000001116,20996.74,deposit,1769332790,2026-01-25,Check deposit,ACC00000084,ACC00000015,
TXN0000001117,3596.52,transfer,1768592502,2026-01-16,Debit card purchase,ACC00000005,ACC00000029,
TXN0000001118,1709.57,deposit,1763037450,2025-11-13,Online payment,ACC00000053,ACC00000115,
TXN0000001119,2655.53,deposit,1763265959,2025-11-16,Wire transfer,ACC00000112,ACC00000095,
TXN0000001120,327.31,transfer,1768184055,2026-01-12,Debit card purchase,ACC00000126,ACC00000047,
TXN0000001121,25476.09,deposit,1769372899,2026-01-25,Online payment,ACC00000049,ACC00000018,
TXN0000001122,4135.97,deposit,1764813092,2025-12-04,ACH transfer,ACC00000135,ACC00000036,
TXN0000001123,11418.6,deposit,1766489960,2025-12-23,ACH transfer,ACC00000012,ACC00000035,
TXN0000001124,2661.91,withdrawal,1768168237,2026-01-11,Check deposit,ACC00000087,ACC00000022,
TXN0000001125,17035.55,deposit,1762784217,2025-11-10,ACH transfer,ACC00000123,ACC00000040,
TXN0000001126,260.66,withdrawal,1762013812,2025-11-01,ATM withdrawal,ACC00000076,ACC00000027,
TXN0000001127,1516.48,transfer,1767167476,2025-12-31,ACH transfer,ACC00000038,ACC00000092,
TXN0000001128,1510.35,transfer,1764605608,2025-12-01,Check deposit,ACC00000126,ACC00000044,
TXN0000001129,45301.39,withdrawal,1763002158,2025-11-13,Debit card purchase,ACC00000031,ACC00000094,
TXN0000001130,1175.99,withdrawal,1766685302,2025-12-25,Check deposit,ACC00000086,ACC00000047,
TXN0000001131,46979.68,deposit,1768037745,2026-01-10,Wire transfer,ACC00000027,ACC00000071,
TXN0000001132,2510.13,deposit,1768161898,2026-01-11,Debit card purchase,ACC00000038,ACC00000083,
TXN0000001133,1953.74,withdrawal,1764569067,2025-12-01,ATM withdrawal,ACC00000110,ACC00000072,
TXN0000001134,11219.96,withdrawal,1768993581,2026-01-21,ATM withdrawal,ACC00000124,ACC00000106,
TXN0000001135,22308.23,transfer,1767386408,2026-01-02,Debit card purchase,ACC00000128,ACC00000127,
TXN0000001136,125.24,withdrawal,1764645192,2025-12-02,Wire transfer,ACC00000057,ACC00000023,
TXN0000001137,456.57,deposit,1764118748,2025-11-26,Debit card purchase,ACC00000029,ACC00000016,
TXN0000001138,113.26,transfer,1769308098,2026-01-25,Wire transfer,ACC00000108,ACC00000063,
TXN0000001139,351.1,deposit,1766980705,2025-12-29,ATM withdrawal,ACC00000097,ACC00000007,
TXN0000001140,81.97,withdrawal,1766253150,2025-12-20,Wire transfer,ACC00000041,ACC00000008,
TXN0000001141,3866.48,transfer,1765483336,2025-12-11,Check deposit,ACC00000047,ACC00000122,
TXN0000001142,150.52,deposit,1766525235,2025-12-23,Debit card purchase,ACC00000114,ACC00000004,
TXN0000001143,2406.29,withdrawal,1766136298,2025-12-19,Debit card purchase,ACC00000042,ACC00000003,
TXN0000001144,357.58,deposit,1765882374,2025-12-16,Online payment,ACC00000129,ACC00000079,
TXN0000001145,13266.22,transfer,1769416459,2026-01-26,ACH transfer,ACC00000055,ACC00000104,
TXN0000001146,163.46,withdrawal,1762252308,2025-11-04,Online payment,ACC00000120,ACC00000124,
TXN0000001147,969.8,withdrawal,1762045289,2025-11-02,Wire transfer,ACC00000109,ACC00000050,
TXN0000001148,113.84,transfer,1766117134,2025-12-19,ACH transfer,ACC00000028,ACC00000017,
TXN0000001149,3065.55,withdrawal,1762182394,2025-11-03,ACH transfer,ACC00000062,ACC00000070,
TXN0000001150,48143.26,withdrawal,1763342597,2025-11-17,Online payment,ACC00000080,ACC00000003,
TXN0000001151,23327.9,transfer,1765743007,2025-12-14,Wire transfer,ACC00000092,ACC00000034,
TXN0000001152,243.71,withdrawal,1763005539,2025-11-13,ACH transfer,ACC00000007,ACC00000099,
TXN0000001153,34439.91,transfer,1763079483,2025-11-14,Debit card purchase,ACC00000024,ACC00000061,
TXN0000001154,18087.87,withdrawal,1768483069,2026-01-15,ACH transfer,ACC00000134,ACC00000088,
TXN0000001155,112.32,withdrawal,1766235403,2025-12-20,ACH transfer,ACC00000100,ACC00000062,
